CELL_LINE_NAME,5-Fluorouracil,ABT737,AGI-5198,AGI-6780,AMG-319,AT13148,AZ6102,AZ960,AZD1208,AZD1332,AZD2014,AZD3759,AZD4547,AZD5153,AZD5363,AZD5438,AZD5582,AZD5991,AZD6482,AZD6738,AZD7762,AZD8055,AZD8186,Acetalax,Afatinib,Afuresertib,Alisertib,Alpelisib,Axitinib,BDP-00009066,BI-2536,BIBR-1532,BMS-345541,BMS-536924,BMS-754807,BPD-00008900,Bortezomib,Buparlisib,CDK9_5038,CDK9_5576,CZC24832,Camptothecin,Carmustine,Cediranib,Cisplatin,Crizotinib,Cyclophosphamide,Cytarabine,Dabrafenib,Dactinomycin,Dactolisib,Daporinad,Dasatinib,Dihydrorotenone,Dinaciclib,Docetaxel,Doramapimod,EPZ004777,EPZ5676,ERK_2440,ERK_6604,Eg5_9814,Elephantin,Entinostat,Entospletinib,Epirubicin,Erlotinib,Fludarabine,Foretinib,Fulvestrant,GDC0810,GNE-317,GSK1904529A,GSK2578215A,GSK2606414,GSK269962A,GSK343,GSK591,Gallibiscoquinazole,Gefitinib,Gemcitabine,I-BET-762,I-BRD9,IAP_5620,IGF1R_3801,IRAK4_4710,IWP-2,Ibrutinib,Ipatasertib,Irinotecan,JAK1_8709,JAK_8517,JQ1,KRAS (G12C) Inhibitor-12,KU-55933,LCL161,LGK974,LJI308,LY2109761,Lapatinib,Leflunomide,Linsitinib,Luminespib,MG-132,MIM1,MIRA-1,MK-1775,MK-2206,MK-8776,ML323,MN-64,Mirin,Mitoxantrone,NU7441,NVP-ADW742,Navitoclax,Nelarabine,Nilotinib,Niraparib,Nutlin-3a (-),OF-1,OSI-027,OTX015,Obatoclax Mesylate,Olaparib,Osimertinib,Oxaliplatin,P22077,PAK_5339,PCI-34051,PD0325901,PD173074,PF-4708671,PFI3,PLX-4720,PRIMA-1MET,PRT062607,Paclitaxel,Palbociclib,Pevonedistat,Picolinici-acid,Pictilisib,Podophyllotoxin bromide,Pyridostatin,RO-3306,RVX-208,Rapamycin,Ribociclib,Ruxolitinib,SB216763,SB505124,SCH772984,Sabutoclax,Sapitinib,Savolitinib,Selumetinib,Sepantronium bromide,Sinularin,Sorafenib,Staurosporine,TAF1_5496,Talazoparib,Tamoxifen,Taselisib,Telomerase Inhibitor IX,Temozolomide,Teniposide,Topotecan,Tozasertib,Trametinib,ULK1_4989,UMI-77,Ulixertinib,Uprosertib,VE-822,VE821,VSP34_8731,VX-11e,Venetoclax,Vinblastine,Vincristine,Vinorelbine,Vorinostat,WEHI-539,WIKI4,WZ4003,Wee1 Inhibitor,Wnt-C59,XAV939,YK-4-279,ZM447439,Zoledronate
UACC-257,6.859122,3.178449,5.274254,5.566658,5.465061,5.60735,3.1477720000000002,5.925176,6.433109,5.896143,3.149322,4.20838,3.7714449999999995,3.239981,4.670823,3.859771,2.366764,6.448264,,6.070318,3.5823970000000003,,4.918157,6.516062000000001,2.937949,3.019931,5.102458,5.820459,,3.262422,,5.243729,5.443073,3.5903949999999996,,5.3834,-4.321084,1.937941,-1.018229,0.699783,6.244429,0.832252,6.902374000000001,2.546687,4.701048999999999,4.638158,6.030536,3.2934870000000003,-0.035138,-2.2362305,-0.172951,,3.191368,0.7179220000000001,-1.428542,0.1708360000000002,,6.176,6.2346330000000005,1.099804,1.2249299999999999,-1.213748,4.022978,2.424093,6.065876,-0.48296300000000003,2.870264,6.189321,1.399808,4.5109505,5.898873,2.329071,5.255609,5.950243,4.813064,,3.852563,5.964512,3.522797,4.207357,4.3955720000000005,5.434401,6.410347,5.39366,3.675325,6.215542,3.983247,5.999704,5.605557,4.663011,5.113186,6.080192,,5.2019720000000005,,6.385041,4.748438,4.739967,6.027646,5.824157,5.199582,4.9788879999999995,0.787412,-1.411301,3.6363410000000003,6.4225330000000005,3.664826,3.7892230000000002,5.233046,4.926053,6.130314,4.864433999999999,5.044218,,2.1774970000000002,6.298532,6.831485000000001,3.795696,6.259264,4.672527,5.776657,5.994875,5.391916999999999,1.8539560000000002,5.281551,3.4176519999999995,6.2480645,4.7735080000000005,3.012623,4.938838,-2.712455,5.437542,,6.284347,1.769094,7.053717999999999,4.481586,-0.511121,3.878818,3.1110900000000004,6.092976999999999,2.552518,1.9183729999999999,4.399652,,6.119707,0.20637399999999997,,6.056826999999999,,,-0.309286,1.141627,5.450321,3.227242,0.43437700000000007,-6.067347,4.53,2.9579169999999997,-1.595233,5.231985,4.754814,4.213902,3.948222,1.238416,6.699466,3.288792,3.252761,,-3.322818,3.622833,2.587468,0.428242,4.2915495,5.075854,5.942239,3.4869,1.720994,3.059802,-1.5389950000000001,2.109057,1.136052,1.663446,5.976611,4.340165,2.4363919999999997,6.352977,4.884922,6.197633000000001,4.806122,,4.520797
UACC-62,5.287564,4.540415,5.124694,4.853148,3.66489,3.6814370000000003,3.099637,4.638476,5.785054,5.399294,1.854657,2.241298,3.9036190000000004,1.376498,1.84929,1.125745,2.037801,-0.9607979999999999,,3.1284009999999998,1.7760340000000001,,1.3776030000000001,6.475672,2.172654,2.2734810000000003,1.760357,4.029024,,2.411748,,4.892114,5.507251999999999,3.734271,,4.383830000000001,-4.773624,1.157932,-3.375572,-1.484575,5.07066,-3.641147,6.505832,1.551744,3.420899,3.5298,4.301772,2.737457,-3.126408,-3.356606,-2.050207,-1.481832,3.5972910000000002,2.205853,-3.529689,-3.090648,,5.313005,5.848199,-1.062122,0.167666,-3.796378,2.899448,2.7160729999999997,3.219825,-1.013228,3.029142,-0.670776,1.015152,4.4111675,5.174494,0.105394,5.364596,3.588018,3.76422,,2.829629,3.258603,2.42639,3.806481,-1.548984,2.3738580000000002,4.056423000000001,5.6929940000000006,4.203974,5.44159,3.040409,3.882631,3.2833309999999996,1.196294,4.13551,5.425601,,5.083737,,5.052325,4.16518,3.273245,4.800059,3.585614,5.384693,3.7223910000000004,-2.801561,-1.363728,4.470308,5.275798,2.792463,3.1031779999999998,4.02579,5.819765,5.363258,4.422611,1.682865,,3.168949,4.067989,6.212604,2.067012,4.071477,3.349995,4.541612000000001,,1.871231,1.9082849999999998,4.7640150000000006,2.188724,4.7125565,5.518175,2.80727,4.85182,-4.320327,3.901589,,4.607037999999999,-0.506732,3.372768,3.44973,-3.041019,3.261776,-0.151435,5.431051999999999,1.153355,-0.6473260000000001,3.128502,,3.760396,-0.6951510000000001,,5.514679,,,-1.445398,-0.663037,5.103592,3.0902830000000003,-0.43334300000000003,-3.4214580000000003,4.1295269999999995,3.171493,-1.677915,5.392825,3.524943,3.906533,1.6486490000000003,-0.64455,5.657684,0.340891,-1.0056530000000001,,-5.463891,3.4682809999999997,2.113952,-0.169455,2.800655,4.228642,3.4592730000000005,2.5592669999999997,0.672338,3.003965,-4.081829,-1.6402729999999999,-2.168429,1.6878119999999999,5.389215,3.4847919999999997,2.297718,3.19565,3.5465470000000003,5.473609,3.071966,,3.896515
UACC-812,3.027332,4.357939,4.610017,,6.076166000000001,3.090231,3.055723,,,,,3.8851,4.989408999999999,,2.976326,,,,,3.322349,3.345789,,2.168963,,1.3846459999999998,2.078936,,2.507278,3.413857,2.8375310000000002,,5.735633,,5.325781,,6.26566,-4.535737999999999,1.501703,,,,-2.695748,,2.126805,3.431376,3.879638,5.557049,4.763157,5.538588,-2.781278,-0.490755,-0.49465,2.364293,,,-3.371079,,6.166574,6.41789,,,,,,,-0.350013,4.9551989999999995,,2.190155,3.045332,5.520903,0.44451599999999997,5.39772,6.455973999999999,,,,6.089389,,3.664736,2.8486830000000003,,5.544201999999999,,,,,,3.298659,2.87051,,,,,,,4.1329709999999995,6.146367,,1.017841,,7.082666000000001,-2.750836,-1.314974,6.315537,5.5352239999999995,2.7798540000000003,1.689717,5.4526449999999995,,,,,,3.954215,1.789752,,5.423086,,3.129691,,2.69006,,,5.022352,-0.07813200000000001,3.7445370000000002,4.372895,,,2.648466,4.085396,,,4.263361,,,-3.382051,3.8883900000000002,2.8677200000000003,,0.20076,,4.969842,,,-1.182719,,,,,5.5201519999999995,,1.224651,4.282613,,-4.588993,,2.087423,-1.954759,,1.939412,4.277762,0.872107,2.0684169999999997,7.4719169999999995,,,,2.963364,,2.518195,3.9228695,4.585462000000001,,6.152609,,4.777429,3.8639550000000003,-1.4857770000000001,,-1.7365979999999999,1.5935489999999999,6.337805,4.045526000000001,,1.79898,,,4.473449,,
UACC-893,5.644784,,,,5.317314,,,,,,,,,,,,,,0.654663,,1.530657,-1.946145,,,-3.030818,,5.632746,0.38385199999999997,4.462429,,0.32834800000000003,5.002253,,,,,-3.245473,,,,,-0.524717,,,3.2484830000000002,5.528528,,,5.905428,,,,,,,-4.0018709999999995,4.240949,,,,,,,1.666068,,,,,2.3091150000000003,3.5150959999999998,,,,,,2.535916,,,,,4.961226,,,,,,,,,,,,3.6641470000000003,,6.0183349999999995,,2.665019,,,-0.7002550000000001,,4.623913,-3.082202,0.946681,,,2.849961,-0.407823,1.6455990000000003,,,,,4.081671,,2.3973560000000003,,2.180693,,5.075261,,0.413838,,,3.907036,,,,,,,4.360966,2.3106430000000002,,,,,-1.7260419999999999,3.5373589999999995,,,-0.6119680000000001,,2.601727,3.3342330000000002,,,4.231745,,5.9876309999999995,,1.680333,,0.162331,,,,,1.379594,-2.2775630000000002,,,4.043145,-2.462288,,6.766567,,,4.831987000000001,-0.868618,,,0.8781559999999999,-0.681724,,,,,3.181006,,,,1.255584,,,,3.686711,,,,3.9719160000000002,
UM-UC-3,5.590936,3.4389019999999997,4.491917,,4.768887,3.891315,2.8684380000000003,,,,,2.521074,2.802623,,2.513979,,,,,3.280507,1.235427,,2.810296,,2.815699,3.760535,,4.89002,,2.9246,,5.322959,,2.677743,,4.9937,-4.225994,1.0893190000000001,,,,-3.8624620000000003,,3.471304,2.695287,,4.710032,2.2907610000000003,5.569098,-4.820454,-1.9577900000000001,-4.76425,0.5865060000000001,,,-4.252185,,5.113315,5.408583,,,,,,,-1.157856,3.69769,,1.942655,2.124829,4.201635,0.331739,4.297802,4.4425099999999995,,,,4.619651999999999,,3.629408,-2.366586,,4.881162000000001,,,,,,3.745635,1.436764,,,,,,,5.217465,4.326738,,4.0684190000000005,,4.71706,-3.7504440000000003,-1.018096,3.0903389999999997,4.77276,1.8123169999999997,3.582089,4.201207,,,,,,4.471921,3.0676069999999998,,4.320156,,5.8573059999999995,,,,,4.879328,2.53742,3.93742,5.190747,,,0.9347340000000001,4.208377,,,3.727009,,,-3.8924589999999997,4.781589,-1.492677,,1.306969,,3.4648510000000003,,,-0.802354,,,,,3.5152089999999996,,4.011061,2.79802,,-4.131614,,2.383752,-2.748593,,2.733641,3.806572,2.161349,-0.01012,6.362489,,,,2.227388,,2.071902,4.228814,3.9151279999999997,,3.8897190000000004,,3.674275,1.652856,-4.150085,,-3.154576,2.721318,4.668025,5.115341,,2.1021349999999996,,,1.796371,,
UMC-11,6.949078,1.003285,4.4094940000000005,4.209095,5.363645,2.946186,2.933981,1.924995,4.35778,3.269405,1.299361,3.8101629999999997,1.602757,2.588191,3.7986519999999997,1.779591,5.736553,2.940321,,1.785564,0.21595100000000003,,4.671727,6.734327,3.793367,3.878717,-0.847981,5.622143,,2.4982740000000003,,5.175816,3.25463,0.32865300000000003,,5.591305999999999,-3.98989,0.9058959999999999,-1.9043599999999998,-1.459018,5.685921,0.673478,6.456254,1.930467,3.497861,3.819329,5.525337,2.674876,3.826303,-2.8616875000000004,-2.048445,,4.3222879999999995,-1.7347,-3.0531200000000003,-3.728339,,5.750405000000001,5.771011,5.3266279999999995,3.875047,-4.110623,4.904527,1.29369,5.379878,-0.415162,1.216281,6.200623,0.870452,4.4037845,5.256915,-0.04648,4.418182,5.29282,2.870714,,3.455278,4.908983,2.463252,3.874882,3.3689489999999997,5.631834,5.482239,5.769442,1.627559,4.817636,3.3100410000000005,5.628407,4.745975,3.416668,4.236193,1.075861,,4.476542,,5.703809,2.6206,4.195987000000001,5.160705,2.522821,4.935544999999999,4.3028949999999995,3.3132370000000004,2.8302509999999996,2.9167669999999997,5.7609639999999995,0.373098,5.145254,4.228894,3.4719900000000004,4.905926999999999,4.7026699999999995,1.6391229999999999,,1.955715,3.4252800000000003,6.124993,4.483288,5.17727,5.060771,2.72114,,3.80016,1.6315979999999999,5.241307,2.502798,5.616766500000001,2.27256,2.953927,5.456841000000001,2.391411,4.683512,,5.0946739999999995,5.700978,6.642355,3.6970379999999996,-2.751048,3.205771,1.764559,4.904303,3.065144,-0.43246599999999996,4.019049,,4.254233,-3.467886,,5.424402,,,4.530965,0.07858,4.491069,1.333273,6.10225,-3.5293349999999997,4.452021,1.938147,-3.39535,0.933952,3.757047,3.078582,5.474187000000001,0.625184,5.3748,1.798778,3.079489,,2.5836669999999997,1.983106,3.775605,2.6533870000000004,5.3704160000000005,3.5394099999999997,5.572322,2.332141,3.120484,2.147597,-3.907771,-1.472197,-2.342651,0.833198,4.234379,2.612332,4.189458,1.26508,3.680428,4.582394,1.57007,,4.138997
VA-ES-BJ,4.241878,5.390796,5.257231,4.97801,5.592219,5.105965,2.4223310000000002,2.008194,5.963357,3.974795,1.691327,4.391757,4.501578,1.914936,3.083945,1.952357,4.628817,6.809074000000001,,1.4579719999999998,0.38151,,3.5992669999999998,6.209539,3.180962,2.289791,1.708969,4.779271,,2.683763,,5.939026,3.948846,3.202475,,5.506599,-4.685954,0.942884,-2.676333,-0.129863,5.677386,-3.404986,7.411544,2.8783540000000003,1.268198,3.291346,6.003449,-0.23603200000000002,5.606083,-3.7421800000000003,-2.532482,,1.651416,1.321657,-1.840729,-1.9117769999999998,,5.82388,5.9690970000000005,3.001966,5.884409,-2.473793,3.549482,4.379593,4.704336,-1.93877,3.416608,6.6290070000000005,1.413517,5.015769000000001,6.345159,1.377047,6.380433,5.571814,5.340134,,3.5150930000000002,5.700844999999999,4.000241,3.9099480000000004,-4.179028,5.685244,5.489753,6.193194999999999,1.973652,5.733366999999999,3.403653,6.3687949999999995,4.103605,1.451238,6.358477,4.270365,,5.324123999999999,,6.324755000000001,4.793686,6.342535,6.276229,6.305267,5.468474,4.7734879999999995,-1.849491,-0.603341,5.752642,6.333002,1.68954,3.079773,4.619902,4.942195,5.862773000000001,5.051483999999999,-0.522709,,4.589044,5.6887300000000005,7.076161999999999,5.053474,4.469768,4.1715089999999995,4.65581,5.572995,3.1527830000000003,1.13239,4.350696,2.5293959999999998,4.5359110000000005,6.0865279999999995,2.88525,4.267894,2.4271,5.375254,,5.30115,5.497194,3.4641830000000002,4.994333999999999,-3.505292,3.4991190000000003,-1.6334899999999999,5.373391000000001,1.309987,0.284017,2.361447,,4.967014,-1.329385,,5.018541,,,4.916003,-0.410846,6.227139,2.225363,6.444385,-6.078523000000001,4.201617,2.938463,-2.205129,4.871086,1.329572,5.418385,2.693808,0.791234,6.606272,0.903904,-0.20633600000000002,,2.7353099999999997,2.982193,5.8465,4.674063,2.9376845,4.034112,6.145008,1.96333,5.305916000000001,3.508776,-4.0475,-0.24579600000000001,-2.396043,2.798743,6.290147,4.692451,5.370813,3.1258619999999997,5.958461,4.619886,2.9314270000000002,,4.438098
VAL,2.3412889999999997,-1.929814,3.098255,2.7599150000000003,3.179573,0.9336059999999999,1.765971,-0.001523,5.120108999999999,2.920056,1.75475,1.385925,2.998589,0.473962,2.849379,1.8969349999999998,1.77076,2.6191400000000002,,0.538824,-2.579672,,3.084207,4.959233,0.791583,1.0661100000000001,-2.033808,3.3860419999999998,,0.531749,,4.231292,1.855246,0.683114,,3.153036,-5.580189,-0.293854,-1.645376,-1.22501,4.0124,-4.580408,5.192561,1.546011,0.521783,2.4017880000000003,4.034363,-4.436446,2.175304,-4.6463095,-2.6785509999999997,-6.570392,-0.959809,0.355998,-4.081186,-4.5736945,,4.12217,4.9204300000000005,5.024511,5.109962,-4.5498709999999996,1.778434,2.62417,2.0437819999999998,-3.830942,2.554302,0.527423,-0.350881,2.983098,4.0889,0.209846,3.110681,4.683921,3.4141489999999997,,2.035932,2.4471380000000003,0.9879,3.073286,-5.153106,1.333216,3.011847,5.041475,0.8701530000000001,5.1213370000000005,1.714429,2.892211,3.099084,0.213995,4.164854,1.6477580000000003,,2.479823,,3.833543,2.895539,3.9005620000000003,4.354754,2.2934930000000002,2.5778689999999997,2.6052049999999998,-3.162196,-1.976209,2.10229,4.478505,-0.881123,1.8663169999999998,0.35238800000000003,3.638612,4.350188,3.3463300000000005,-1.363721,,3.003819,-0.934873,5.377068,0.917773,1.613466,0.710612,3.06976,4.263399,0.39059,0.076142,2.799481,0.699984,1.9609045,3.0816619999999997,2.142862,2.341641,0.477613,2.9890849999999998,,4.615761,3.595102,2.768899,1.301028,-3.6296519999999997,1.262779,-1.8032380000000001,4.003973,0.6271899999999999,-1.886459,1.693185,,3.688855,-4.9575949999999995,,3.8620870000000003,,,2.814343,-1.763257,2.4718139999999997,2.242978,5.482213,-5.117153,3.0264029999999997,1.8714939999999998,-4.176804,4.014139,-0.439687,2.378747,1.6595810000000002,0.021769,3.786197,-2.588927,-1.99688,,2.028362,2.524917,1.801521,1.269418,1.9166445,1.73512,1.0191350000000001,1.968525,2.7218419999999997,-3.603799,-6.3213099999999995,-3.595246,-4.966944,0.846234,3.6006139999999998,3.271398,2.65652,-0.140558,3.0904689999999997,2.957064,0.23240500000000003,,3.0744830000000003
VCaP,6.098523999999999,2.277932,3.5281919999999998,3.8892889999999998,4.463305999999999,4.463451,4.162631,1.532833,5.465834,4.161237,2.890909,3.173966,1.9699830000000003,-0.9526,2.378836,2.790963,1.46197,-0.731543,,4.441659,2.1032290000000002,,3.4937379999999996,-0.070278,3.019935,1.0718290000000001,1.532253,3.329248,,5.58754,,5.270212,3.2537599999999998,1.9288169999999998,,5.910097,-3.881322,1.8671,-4.0614360000000005,-0.89008,5.7658190000000005,-1.9946419999999998,7.056522999999999,3.3678550000000005,3.474737,4.407453,5.649863,0.7250260000000001,3.7954480000000004,-3.0648435000000003,-0.06327,-2.088495,2.839053,2.2427639999999998,-3.6065949999999996,-4.062201,,4.396173999999999,5.369619999999999,4.208225,5.4680230000000005,-4.036176,2.527157,2.2278439999999997,3.8315639999999997,-0.636303,4.2454480000000006,5.105841000000001,1.7623520000000001,3.589353,5.0381029999999996,2.04231,4.426556,4.892494,4.3552669999999996,,2.7232819999999998,4.347107,3.4095760000000004,4.244966000000001,0.499406,1.7307540000000001,3.175566,5.969156,-0.7283390000000001,6.136392,2.7931209999999997,5.603,2.4055169999999997,3.243026,4.42218,2.77124,,2.773017,,4.708606,3.975422,5.293835,5.719275,3.935742,5.270139,0.927585,-1.0258260000000001,-0.158532,4.522931,5.730411,2.344539,2.448559,3.600219,3.8781559999999997,4.588725,5.627315,0.29227800000000004,,1.367682,4.981755000000001,6.562347,3.899682,5.006922,5.200111,3.851953,,0.327838,1.3703610000000002,3.963687,2.763847,4.0632145,5.968725,2.125468,3.972457,2.1728680000000002,4.743821,,5.8040650000000005,6.114028,5.635186,1.823223,-1.9822939999999998,3.5139839999999998,2.6244099999999997,5.145707,1.246809,-1.110099,3.6678949999999997,,3.494533,-0.245883,,4.633908,,,5.086104,-1.0088290000000002,5.989605,3.524223,6.700837,-3.8753050000000004,4.470119,3.786725,-2.2526080000000004,3.4248559999999997,3.988625,3.415519,1.422888,0.524849,6.382719,0.570561,1.01942,,3.359636,1.303366,1.8950360000000002,2.5088019999999998,1.34887,5.190225,4.642367,3.0779669999999997,4.438687,1.356303,-2.315455,-3.502616,-3.1665650000000003,1.1401729999999999,4.884846,3.321864,3.2273169999999998,3.3099800000000004,4.825471,5.065734,3.2770839999999994,,4.336811
VM-CUB-1,3.559024,1.9999049999999998,4.199833,4.759415,4.93963,3.98386,2.397759,2.274786,5.259098000000001,4.535026,1.156934,2.70241,3.6121449999999995,0.47788500000000006,4.182212,0.092049,1.5636299999999999,5.279159,,1.140902,-0.806071,,4.4341800000000005,5.423477,3.042369,3.390218,1.2004270000000001,4.980976,,2.127655,,4.4064309999999995,4.032929,3.45592,,3.575329,-4.99239,0.6718189999999999,-3.7266190000000003,-1.7152040000000002,5.22494,-4.608755,5.612331,2.5588439999999997,1.7244389999999998,2.529889,4.9206449999999995,0.142558,5.225858000000001,-3.87324,-2.4297169999999997,-6.068411,1.8349970000000002,0.550783,-3.705439,-5.33412,,5.27617,5.5574010000000005,1.139218,2.800183,-2.104759,2.835892,4.0951010000000005,4.093845,-1.206553,2.676154,5.967392,1.207777,3.040914,4.308965,-0.053940999999999996,3.816586,4.894016000000001,4.340651,,2.864359,3.362998,2.200223,3.6858440000000003,-3.472295,2.806588,3.9722489999999997,5.128611,2.101239,4.121396,2.8238220000000003,5.173898,4.236718,0.142742,4.179085,3.681777,,2.965879,,4.971699,3.90789,5.019273,5.067830000000001,3.790075,4.70415,4.359303,-3.41879,-1.65821,3.7322290000000002,5.331021,1.4645270000000001,4.361592,1.902943,4.491585,4.869688,4.406333999999999,-1.286492,,2.3601400000000003,4.934792,5.543022000000001,3.3455209999999997,4.996198000000001,5.011563,3.828528,,0.703386,0.836572,3.273828,2.345236,3.628855,5.19177,2.111669,3.4908690000000004,0.394857,4.246437,,5.371492,4.19159,3.141107,4.420191,-4.052958,3.067195,-1.782273,5.249357,1.8413259999999998,-1.713241,3.1754580000000003,,4.425688,-3.427969,,4.924258,,,1.7485650000000001,-0.542249,5.027341000000001,3.06704,3.1602810000000003,-5.666746,3.4622309999999996,2.9510549999999998,-2.9387950000000003,3.3138059999999996,-0.048185000000000006,3.5752300000000004,2.6526919999999996,-1.00698,4.641469,-1.569093,-1.896375,,-0.13376300000000002,1.415812,1.428261,1.5039959999999999,3.9120985,2.939436,3.7468529999999998,1.0027760000000001,2.7499759999999998,2.561514,-4.315226999999999,-2.437114,-3.202279,2.303877,3.936067,4.192934999999999,4.8928910000000005,2.231948,3.50561,5.220962999999999,1.514437,,3.3880779999999997
VMRC-LCD,6.228461,2.6692720000000003,5.47029,3.999369,5.707333,3.6171379999999997,3.6653480000000003,1.6509770000000001,6.186658,4.506938,3.376649,3.75579,4.68752,2.2640860000000003,5.348715,3.316008,4.776148,6.226729,,2.321038,0.175246,,5.685258,6.802117999999999,3.054388,5.632643,-1.477061,4.451469,,5.9691,,6.194142,4.283066000000001,5.7691419999999995,,5.996329,-1.344558,2.027367,-0.49969600000000003,0.454794,5.907749,1.293788,6.767423,3.977531,5.6329769999999995,2.602462,4.868616,3.508634,5.7692239999999995,-1.6075395000000001,-0.568313,-3.428901,4.540583,-0.195714,-1.4487290000000002,-4.670826,,5.663767,5.528854,4.473376,4.213246,-4.3624410000000005,5.265,1.545721,5.298057,1.0449950000000001,4.284337,6.725312,0.66471,4.542013,5.05956,1.8822759999999998,4.017069,4.967204,4.973286,,3.586865,4.330680999999999,3.5094800000000004,3.797617,3.7950589999999997,5.834382,4.859273,6.102296,0.9537479999999999,6.022554,3.072035,6.031988,5.078772,4.972914,5.630183000000001,3.8048059999999997,,5.024483999999999,,4.720942,3.742614,4.140034,5.906085,3.811868,4.71431,5.096285,1.631828,-0.691862,6.019591999999999,5.0472410000000005,1.4883870000000001,5.073329,3.371807,4.743068,5.117708,4.915261,3.4030769999999997,,4.072156,5.730504,6.715111,4.430852,5.5650319999999995,6.307277,3.247134,,5.7598139999999995,2.34015,5.054643,2.632117,5.196054999999999,3.6195480000000004,2.885821,5.530081,1.5656649999999999,4.328576,,5.7351019999999995,4.9593419999999995,6.658574000000001,4.007556,-3.8108910000000003,4.248407,2.829666,5.325426,3.4794110000000003,-0.610708,4.85705,,5.787799,-1.374592,,5.14463,,,4.750857,1.696091,5.264033,3.729939,6.583558,-3.853025,4.345119,2.351477,-2.31968,2.641248,5.906244999999999,4.822156,5.391852,0.759668,7.450871,3.7254059999999996,3.25718,,3.340372,5.3442940000000005,4.6881,4.269208,5.6046265,3.866715,5.226136,3.4075919999999997,3.9046760000000003,2.230544,-2.39358,0.430237,-2.847737,1.010276,6.0056449999999995,6.0094769999999995,4.808229,2.236311,5.650728,4.1245449999999995,2.358954,,4.414691
VMRC-RCZ,7.666175,2.810318,5.438088,6.153544,7.548728,5.3318970000000006,6.711548,4.446184,7.772405,7.247899,3.46729,4.2841059999999995,5.1833860000000005,4.382412,4.631022,7.058749000000001,7.368199000000001,7.362709,,5.136462,2.903196,,4.931807,7.865255,5.160946,4.5092989999999995,4.3368910000000005,7.325546000000001,,6.269527,,6.777617,6.130129,5.326137,,6.132162999999999,-4.4713400000000005,3.1565,2.617165,5.22775,7.3279440000000005,1.579135,8.327719,3.811672,7.458219000000001,5.524487000000001,7.431795,5.772167,6.462377,0.05640550000000005,2.304235,0.21056100000000003,2.2825,2.493068,0.11350899999999998,1.376469,,7.521928,8.056283,4.000215,7.727325,2.450742,6.5350209999999995,5.631464,5.853398,2.770715,4.802938,8.311197,2.8100650000000003,5.8870320000000005,6.979199,2.883099,6.623469999999999,7.539495,6.224825,,4.943188,6.8127759999999995,4.9253730000000004,5.733152,5.185046,5.425603,6.544087,7.555503999999999,5.493165,6.472072,4.494928,7.673868,5.241125,7.083995,6.576600999999999,7.408502,,8.300158,,7.328282000000001,6.262217,7.285827,7.2170440000000005,7.075688,6.550294999999999,6.843659,3.462532,-1.45391,5.5110470000000005,7.51435,3.82124,4.8177650000000005,6.221524,6.836880000000001,7.444507000000001,7.7523979999999995,5.6669540000000005,,7.069462,1.679732,7.889997,6.77475,7.382733,7.793819,6.6251169999999995,6.717683,4.683333,1.5425010000000001,7.316451,4.022112,7.6839425,7.719036,3.889021,7.108206,3.61735,6.72456,,7.087264,6.766002,7.574778,6.342366999999999,2.0100599999999997,6.438587,5.831524,6.331429,4.381645,3.457103,6.700505000000001,,6.569058999999999,1.069862,,6.0012550000000005,,,5.65635,2.213396,6.06214,3.7077940000000003,6.659061,-5.163263,5.316781,6.5482260000000005,-0.238432,7.147880000000001,6.135828,5.191031,6.496064,5.021386,7.863183,5.3764400000000006,4.07383,,4.257931,5.498787,5.75776,5.36587,5.8319814999999995,7.00179,7.337391,5.931883999999999,5.658377,3.3352809999999997,1.411524,2.9238720000000002,2.030999,3.5741400000000003,5.912935,4.290515,6.625338,7.270403999999999,5.898594999999999,6.418858,4.755882,,6.041712
